Inicia captura
0	0.02	-0.05	1.02	2.26	0.98	0.67
1	0.01	-0.06	1.02	2.69	1.22	0.98
2	0.01	-0.07	1.02	2.75	1.77	1.71
3	0.01	-0.07	1.01	2.14	2.44	2.44
4	0.02	-0.07	1.01	1.71	3.30	2.56
5	0.02	-0.05	1.02	1.46	3.78	1.83
6	0.02	-0.05	1.02	2.14	3.60	0.37
7	0.02	-0.05	1.03	3.66	2.81	-1.34
8	0.02	-0.06	1.02	5.25	1.89	-2.62
9	0.03	-0.06	1.02	5.86	0.98	-3.42
10	0.04	-0.07	1.03	5.80	0.61	-3.48
11	0.04	-0.07	1.03	5.19	0.43	-2.99
12	0.05	-0.07	1.03	3.78	0.18	-1.89
13	0.04	-0.07	1.03	2.32	-0.12	-0.24
14	0.04	-0.07	1.02	0.98	-0.12	1.46
15	0.04	-0.07	1.02	-0.79	0.06	3.30
16	0.03	-0.07	1.02	-2.69	-0.06	4.33
17	0.02	-0.07	1.02	-3.66	-0.18	4.52
18	0.01	-0.08	1.02	-4.15	-0.31	4.46
19	0.00	-0.09	1.02	-5.19	-0.43	4.09
20	-0.00	-0.10	1.02	-5.62	-0.79	3.17
21	-0.00	-0.10	1.03	-7.02	-1.59	2.50
22	-0.01	-0.13	1.04	-9.52	-3.78	3.78
23	-0.02	-0.15	1.05	-13.73	-7.14	6.96
24	-0.04	-0.17	1.04	-20.75	-10.68	10.86
25	-0.07	-0.16	1.04	-30.46	-13.18	14.77
26	-0.09	-0.14	1.03	-40.04	-13.67	18.25
27	-0.10	-0.13	1.02	-49.50	-12.94	23.80
28	-0.12	-0.13	1.02	-59.57	-13.00	31.74
29	-0.13	-0.13	1.00	-74.10	-14.59	41.69
30	-0.16	-0.11	1.00	-92.59	-16.48	52.19
31	-0.16	-0.07	0.99	-113.22	-18.37	62.38
32	-0.16	0.02	0.97	-132.75	-20.57	69.34
33	-0.17	0.06	0.94	-143.74	-22.77	71.66
34	-0.15	0.09	0.93	-147.83	-23.74	73.00
35	-0.14	0.08	0.90	-150.51	-24.35	73.30
36	-0.15	0.05	0.86	-156.19	-25.09	72.39
37	-0.15	0.01	0.84	-169.37	-25.27	72.39
38	-0.17	0.02	0.86	-194.76	-25.76	72.69
39	-0.15	0.10	0.89	-225.52	-28.26	71.90
40	-0.16	0.12	0.83	-251.28	-32.53	69.52
41	-0.16	0.20	0.80	-270.63	-33.81	66.96
42	-0.14	0.29	0.80	-283.94	-29.42	62.50
43	-0.14	0.25	0.70	-291.14	-22.52	56.34
44	-0.14	0.26	0.65	-302.12	-9.95	54.75
45	-0.10	0.32	0.61	-322.20	0.98	51.27
46	-0.03	0.46	0.70	-350.83	7.14	50.17
47	0.04	0.62	0.77	-379.21	5.92	49.74
48	0.04	0.75	0.74	-390.08	-2.56	42.72
49	0.02	0.89	0.66	-382.32	-10.07	33.39
50	-0.02	0.88	0.53	-360.29	-11.66	23.99
51	-0.08	0.80	0.41	-341.74	-9.03	20.57
52	-0.14	0.68	0.20	-345.83	-2.56	25.76
53	-0.08	0.73	0.24	-378.42	7.14	36.87
54	-0.04	0.85	0.18	-416.44	7.93	46.02
55	-0.08	0.81	0.09	-448.24	-2.14	52.49
56	-0.17	0.80	-0.09	-481.32	-13.18	62.50
57	-0.15	0.98	-0.15	-512.15	-17.21	69.40
