-0.22;-0.18;0.87;11.84;-36.44;-8.85
-0.21;-0.17;0.85;9.03;-34.30;-7.93
-0.20;-0.15;0.83;7.02;-31.86;-7.39
-0.33;-0.22;0.76;7.14;-31.25;-7.51
-0.39;-0.27;0.68;0.12;-15.08;5.49
-0.17;-0.09;0.64;-15.50;4.64;10.13
-0.19;-0.00;0.63;-19.96;6.84;8.67
-0.21;-0.00;0.62;-13.92;6.90;5.62
-0.14;0.02;0.63;-6.59;9.89;1.89
-0.15;-0.02;0.63;3.66;6.23;-2.01
-0.15;-0.06;0.64;12.15;1.46;-7.02
-0.16;-0.11;0.66;17.40;-2.20;-9.58
-0.17;-0.14;0.68;18.80;-4.09;-8.97
-0.15;-0.14;0.69;16.91;-4.27;-5.49
-0.12;-0.14;0.70;15.69;-4.27;-3.42
-0.13;-0.14;0.72;15.01;-5.43;-1.71
-0.15;-0.16;0.74;13.43;-5.68;0.24
-0.15;-0.15;0.76;9.16;-3.11;2.75
-0.17;-0.18;0.77;5.00;1.95;4.82
-0.16;-0.15;0.79;-0.61;9.09;6.23
-0.13;-0.12;0.82;-4.94;16.72;6.23
-0.12;-0.13;0.83;-5.98;22.09;6.71
-0.11;-0.13;0.84;-6.77;24.29;8.67
-0.10;-0.10;0.85;-7.20;24.48;10.62
-0.11;-0.09;0.84;-5.92;22.22;11.05
-0.12;-0.08;0.84;-2.69;18.62;10.99
-0.14;-0.09;0.83;1.34;14.71;10.80
-0.17;-0.11;0.83;5.00;11.23;10.74
-0.19;-0.14;0.83;7.93;9.22;10.07
-0.22;-0.19;0.86;9.28;9.46;9.46
-0.26;-0.24;0.90;8.48;12.08;9.70
-0.28;-0.28;0.94;5.13;17.46;10.80
-0.29;-0.31;0.96;-0.37;24.60;12.51
-0.29;-0.30;0.96;-7.87;32.47;14.22
-0.28;-0.25;0.96;-15.63;38.82;15.01
-0.26;-0.17;0.94;-20.94;42.79;14.53
-0.25;-0.11;0.93;-21.67;43.88;13.31
-0.23;-0.07;0.92;-18.25;42.24;11.72
-0.24;-0.07;0.93;-12.21;39.37;10.07
-0.24;-0.10;0.97;-6.10;36.56;9.16
-0.24;-0.15;1.03;-1.65;35.22;9.46
-0.24;-0.22;1.08;0.92;36.44;10.44
-0.26;-0.27;1.12;0.06;38.82;11.96
-0.21;-0.33;1.16;-2.87;40.83;11.78
-0.26;-0.23;1.19;-9.89;47.97;2.93
-0.26;-0.25;1.20;-14.40;52.00;7.81
-0.23;-0.20;1.22;-15.38;54.50;12.45
-0.22;-0.21;1.25;-14.53;54.32;16.05
-0.11;-0.20;1.29;-12.08;53.71;16.11
-0.05;-0.08;1.38;-6.77;47.12;13.85
-0.21;-0.43;1.36;3.11;28.14;-17.33
-0.13;-0.18;1.42;-3.11;20.57;-23.13
-0.09;-0.28;1.43;1.59;10.68;14.71
-0.07;-0.34;1.42;3.78;9.46;12.02
-0.17;-0.26;1.43;0.00;7.81;-7.87
-0.14;-0.27;1.44;-1.34;9.03;-4.58
-0.15;-0.27;1.44;-0.49;8.42;-1.77
-0.15;-0.28;1.44;0.31;5.92;1.46
-0.13;-0.29;1.42;-0.18;4.15;5.86
-0.13;-0.29;1.39;-2.26;3.30;6.35
-0.11;-0.25;1.36;-6.04;2.62;5.68
-0.08;-0.19;1.33;-8.67;1.04;5.68
-0.08;-0.12;1.29;-6.65;-4.15;2.26
-0.09;-0.10;1.26;0.49;-12.39;1.04
-0.10;-0.11;1.23;8.36;-17.94;-5.19
-0.12;-0.12;1.22;14.10;-20.81;-12.88
-0.10;-0.15;1.20;18.68;-23.07;-17.15
-0.12;-0.18;1.18;22.09;-26.55;-19.78
-0.13;-0.21;1.15;23.07;-29.91;-18.80
-0.11;-0.19;1.14;20.45;-31.92;-16.17
-0.25;-0.30;1.08;16.17;-29.36;-10.07
-0.06;-0.10;1.07;7.08;-19.71;-10.86
-0.20;-0.18;1.05;8.67;-30.33;-9.89
-0.17;-0.17;1.05;10.68;-32.23;-9.46
-0.16;-0.21;1.03;10.19;-33.26;-7.39
-0.17;-0.20;1.03;8.54;-32.96;-11.29
-0.16;-0.19;1.02;6.23;-32.96;-13.31
-0.18;-0.19;1.01;5.98;-34.12;-13.12
-0.18;-0.17;0.99;6.35;-34.42;-12.33
-0.19;-0.17;0.97;6.90;-34.73;-13.31
-0.20;-0.15;0.95;7.57;-33.87;-13.55
-0.19;-0.15;0.94;8.42;-32.96;-11.41
-0.19;-0.13;0.93;9.58;-32.71;-10.07
-0.19;-0.14;0.92;10.99;-32.35;-10.01
-0.19;-0.16;0.91;11.35;-31.37;-10.01
-0.19;-0.16;0.91;10.44;-29.48;-9.83
-0.19;-0.17;0.91;8.91;-27.22;-8.97
-0.19;-0.17;0.89;6.41;-25.09;-8.61
-0.19;-0.15;0.89;3.17;-22.52;-8.24
-0.18;-0.14;0.87;0.79;-20.75;-7.81
-0.18;-0.13;0.85;-1.16;-19.23;-7.39
-0.16;-0.09;0.84;-3.05;-17.82;-7.26
-0.15;-0.06;0.83;-2.62;-16.24;-7.32
-0.15;-0.06;0.82;-0.06;-15.50;-7.63
-0.15;-0.07;0.81;3.30;-15.08;-7.93
-0.14;-0.09;0.80;5.86;-14.47;-7.57
-0.15;-0.10;0.79;6.53;-13.18;-7.45
-0.16;-0.10;0.78;5.62;-11.78;-7.32
-0.17;-0.10;0.76;4.70;-10.19;-5.98
-0.18;-0.09;0.76;3.54;-7.93;-4.27
-0.18;-0.08;0.76;2.99;-5.80;-2.99
-0.19;-0.10;0.76;3.05;-3.42;-1.59
-0.19;-0.12;0.77;2.26;-0.73;0.12
-0.19;-0.14;0.78;0.73;2.20;1.89
-0.19;-0.14;0.79;-0.92;5.43;3.85
-0.19;-0.14;0.79;-2.38;8.42;6.04
-0.18;-0.12;0.80;-3.42;10.93;7.69
-0.19;-0.11;0.80;-3.42;12.70;8.61
