-0.18;-0.14;0.90;11.60;-29.11;-8.54
-0.18;-0.14;0.87;13.67;-31.07;-10.86
-0.19;-0.14;0.84;15.20;-32.65;-13.06
-0.09;-0.14;0.81;16.30;-33.39;-14.95
-0.61;-0.14;0.81;17.70;-35.22;-11.60
-0.18;-0.37;0.70;10.31;-7.57;9.16
-0.06;-0.09;0.63;-6.23;-1.83;-2.38
-0.32;-0.22;0.60;-10.68;-6.65;2.14
-0.20;-0.06;0.59;-23.68;6.84;5.37
-0.05;0.08;0.60;-28.38;17.46;6.04
-0.06;0.06;0.61;-13.85;10.62;1.95
-0.09;-0.02;0.62;3.17;1.65;-4.46
-0.11;-0.09;0.64;13.73;-5.37;-7.87
-0.10;-0.11;0.65;18.55;-9.89;-9.16
-0.10;-0.12;0.66;20.02;-12.88;-9.77
-0.09;-0.13;0.67;19.65;-14.28;-9.52
-0.10;-0.15;0.68;18.43;-15.93;-8.61
-0.08;-0.14;0.71;15.26;-15.87;-6.16
-0.08;-0.14;0.73;11.23;-13.98;-4.09
-0.10;-0.18;0.73;7.75;-9.70;-2.56
-0.13;-0.18;0.74;2.26;-3.78;-0.73
-0.13;-0.14;0.76;-3.66;4.15;0.31
-0.12;-0.10;0.77;-6.41;12.45;1.71
-0.14;-0.08;0.77;-6.71;18.62;4.27
-0.15;-0.07;0.78;-6.35;23.50;6.90
-0.14;-0.04;0.80;-5.62;26.73;8.54
-0.14;-0.04;0.82;-3.11;28.75;9.64
-0.15;-0.05;0.83;-0.18;29.79;10.56
-0.15;-0.07;0.84;1.40;30.70;11.23
-0.16;-0.08;0.86;1.34;31.43;12.27
-0.17;-0.08;0.88;0.73;31.98;13.18
-0.21;-0.11;0.89;0.67;31.92;14.40
-0.23;-0.16;0.92;-0.31;32.10;16.60
-0.25;-0.19;0.95;-2.56;34.36;19.41
-0.24;-0.21;0.98;-4.94;36.80;23.07
-0.25;-0.24;1.01;-7.57;38.82;25.88
-0.28;-0.26;1.04;-10.99;41.32;27.04
-0.28;-0.24;1.06;-15.63;44.86;26.79
-0.29;-0.22;1.07;-18.25;48.16;25.39
-0.29;-0.22;1.09;-18.19;50.48;23.13
-0.27;-0.21;1.12;-16.60;52.06;20.87
-0.26;-0.22;1.16;-13.98;52.92;18.37
-0.25;-0.22;1.19;-11.05;53.34;15.20
-0.24;-0.24;1.21;-8.12;52.92;12.27
-0.23;-0.24;1.21;-5.80;51.82;8.91
-0.23;-0.24;1.22;-4.88;49.38;6.35
-0.21;-0.23;1.21;-4.76;46.26;4.52
-0.32;-0.17;1.21;-5.37;41.08;2.01
-0.31;-0.34;1.21;-8.42;37.90;-16.97
-0.12;0.02;1.29;-12.51;30.21;-0.37
-0.04;-0.14;1.31;1.65;16.97;29.36
-0.23;-0.23;1.30;6.10;6.41;5.37
-0.18;-0.22;1.33;1.71;15.50;-8.91
-0.17;-0.25;1.37;-3.48;20.32;-16.66
-0.16;-0.21;1.39;-7.87;19.90;-15.93
-0.16;-0.20;1.40;-6.65;14.77;-5.68
-0.13;-0.18;1.42;-4.82;10.62;5.07
-0.11;-0.16;1.43;-2.20;6.90;8.18
