-0.08;0.55;0.41;-281.01;-23.68;14.40
-0.11;0.64;0.35;-308.17;-16.78;12.57
-0.08;0.81;0.30;-333.92;-9.64;12.76
-0.09;0.90;0.25;-346.86;-4.76;15.87
-0.09;0.91;0.18;-352.72;-0.92;20.51
-0.06;0.99;0.12;-358.03;2.56;26.43
-0.03;1.11;0.08;-359.62;2.32;32.59
-0.07;1.09;0.06;-352.60;-1.71;37.41
-0.10;0.98;-0.01;-345.83;-6.23;43.27
-0.10;0.86;-0.07;-350.59;-10.07;49.80
-0.09;0.90;-0.09;-365.72;-15.01;55.60
-0.09;1.04;-0.08;-374.82;-22.34;56.70
-0.14;1.14;-0.09;-365.30;-29.97;52.00
-0.16;1.25;-0.14;-338.20;-31.25;45.04
-0.13;1.26;-0.17;-298.10;-28.02;38.27
-0.15;1.09;-0.23;-252.81;-26.98;33.69
-0.17;0.95;-0.26;-219.06;-26.00;34.00
-0.17;0.89;-0.27;-201.60;-25.33;35.83
-0.19;0.79;-0.32;-194.40;-23.62;34.36
-0.19;0.66;-0.38;-196.96;-19.71;31.31
-0.18;0.65;-0.43;-211.24;-15.81;29.60
-0.09;0.79;-0.46;-225.46;-14.53;26.49
-0.03;0.88;-0.50;-225.46;-17.88;21.42
-0.01;0.88;-0.55;-211.73;-27.53;17.33
-0.05;0.85;-0.58;-191.77;-40.22;17.21
-0.11;0.83;-0.59;-172.61;-51.51;21.48
-0.20;0.80;-0.59;-153.56;-58.78;26.55
-0.28;0.79;-0.59;-138.06;-59.51;31.01
-0.27;0.87;-0.61;-126.53;-53.16;34.24
-0.23;0.89;-0.64;-114.81;-44.49;33.45
-0.19;0.89;-0.66;-103.94;-36.62;30.94
-0.13;0.92;-0.68;-96.68;-32.47;27.04
-0.09;0.90;-0.72;-91.13;-32.71;21.42
-0.08;0.88;-0.73;-87.40;-36.32;17.76
-0.11;0.86;-0.74;-85.08;-39.55;17.33
-0.15;0.81;-0.77;-83.25;-40.28;18.13
-0.18;0.74;-0.83;-83.37;-37.60;22.09
-0.20;0.80;-0.85;-85.21;-28.32;28.99
-0.15;0.81;-0.81;-77.94;-17.82;34.91
-0.14;0.75;-0.80;-62.01;-11.23;36.50
-0.15;0.68;-0.79;-46.08;-6.41;37.84
-0.14;0.67;-0.78;-39.31;-2.14;38.88
-0.14;0.71;-0.76;-35.58;2.32;35.89
-0.15;0.73;-0.75;-31.25;5.80;29.79
-0.13;0.70;-0.75;-25.94;8.48;23.25
-0.13;0.63;-0.73;-22.16;9.40;19.17
-0.14;0.63;-0.71;-21.55;10.01;17.52
-0.11;0.70;-0.73;-19.47;10.01;16.11
-0.09;0.68;-0.73;-11.17;7.63;14.71
-0.09;0.62;-0.74;-1.53;3.78;14.59
-0.09;0.59;-0.75;4.27;-0.31;15.32
-0.11;0.59;-0.76;6.65;-4.03;13.92
-0.12;0.61;-0.76;7.57;-5.80;11.66
-0.11;0.65;-0.76;9.16;-6.04;9.52
-0.12;0.69;-0.76;14.10;-5.31;6.23
-0.14;0.69;-0.75;21.48;-4.15;3.97
-0.16;0.72;-0.72;29.30;-1.77;2.38
-0.15;0.77;-0.71;39.06;1.59;1.10
-0.13;0.79;-0.71;52.92;2.69;0.61
-0.12;0.79;-0.71;67.69;0.61;0.06
-0.13;0.79;-0.69;81.85;-2.81;-0.43
-0.16;0.80;-0.67;94.06;-5.68;0.73
-0.18;0.84;-0.65;104.49;-6.90;1.46
-0.19;0.85;-0.64;115.60;-6.16;1.53
-0.18;0.82;-0.64;126.53;-4.21;1.53
-0.19;0.80;-0.63;134.46;-1.28;0.73
-0.18;0.83;-0.62;140.56;2.50;-0.18
-0.17;0.88;-0.61;148.74;5.25;-2.44
-0.16;0.94;-0.63;161.19;7.75;-7.14
-0.17;0.88;-0.65;176.76;10.93;-13.92
-0.13;0.88;-0.60;188.96;13.61;-18.01
-0.13;0.92;-0.57;197.63;14.34;-21.85
-0.18;0.96;-0.56;208.56;15.56;-28.20
-0.21;0.91;-0.55;220.40;20.26;-33.94
-0.18;0.86;-0.55;226.93;26.06;-36.25
-0.15;0.84;-0.53;226.14;31.01;-35.77
-0.13;0.86;-0.49;221.62;34.30;-34.97
-0.12;0.93;-0.43;219.42;35.89;-34.73
-0.10;1.04;-0.39;224.91;35.52;-35.16
-0.09;1.16;-0.36;241.15;33.87;-37.60
-0.12;1.19;-0.34;267.15;31.07;-41.14
-0.14;1.13;-0.31;295.72;28.56;-43.88
-0.16;1.01;-0.30;317.75;27.47;-44.37
-0.17;0.82;-0.26;326.48;27.16;-42.36
-0.16;0.66;-0.20;315.98;27.59;-35.89
-0.17;0.70;-0.10;289.43;28.50;-27.40
-0.16;0.90;0.01;265.20;28.93;-20.69
-0.16;1.06;0.09;260.74;28.56;-17.33
-0.16;1.09;0.12;274.17;28.87;-15.93
-0.15;1.07;0.17;294.62;30.58;-13.24
-0.11;1.13;0.22;316.77;34.30;-11.29
-0.08;1.11;0.21;341.86;37.90;-12.57
-0.07;0.93;0.22;362.37;40.95;-15.75
-0.04;0.78;0.26;367.98;44.80;-20.32
-0.05;0.62;0.32;358.58;46.02;-23.86
-0.05;0.50;0.40;336.55;44.01;-25.82
-0.06;0.50;0.50;309.69;39.67;-26.31
-0.08;0.58;0.59;289.37;33.26;-24.35
-0.09;0.63;0.64;282.59;27.04;-19.17
-0.06;0.62;0.67;284.06;21.97;-11.78
-0.01;0.55;0.69;286.62;16.30;-3.60
0.00;0.42;0.71;283.33;10.80;2.93
0.03;0.34;0.71;269.96;5.25;6.16
0.03;0.27;0.74;248.78;1.53;6.47
0.01;0.32;0.80;223.51;-0.06;5.86
-0.01;0.36;0.85;206.05;-1.59;4.46
-0.05;0.36;0.89;199.10;-1.22;4.27
-0.07;0.33;0.91;197.20;2.62;6.53
-0.05;0.31;0.94;195.86;8.97;10.19
-0.00;0.31;0.94;195.13;15.01;14.22
0.04;0.19;0.93;192.14;18.62;15.26
0.04;0.09;0.95;181.58;19.10;13.49
0.05;0.05;0.95;164.00;18.07;10.25
0.06;0.04;0.98;143.86;15.01;8.42
0.06;0.06;1.00;126.46;9.46;9.28
0.06;0.12;1.01;115.48;2.69;11.66
0.05;0.17;1.01;113.28;-3.17;13.18
0.02;0.16;1.01;119.26;-6.10;12.70
0.00;0.10;1.00;128.36;-6.35;11.05
0.01;0.05;0.99;134.70;-5.19;9.09
0.00;0.01;0.98;137.02;-4.70;8.18
-0.02;-0.13;0.96;135.07;-4.88;9.22
-0.02;-0.19;0.98;122.50;-2.99;13.00
-0.01;-0.18;1.01;103.09;0.67;14.77
0.02;-0.08;1.03;85.21;3.66;15.87
