-0.21;-0.27;0.99;-24.41;-5.19;0.12
-0.20;-0.22;1.00;-42.66;-2.01;-0.37
-0.18;-0.13;1.01;-57.31;1.40;-1.83
-0.18;-0.07;1.00;-63.60;2.56;-3.60
-0.16;-0.05;0.99;-63.60;1.16;-4.09
-0.17;-0.10;0.97;-61.71;-2.26;-3.36
-0.17;-0.18;0.95;-65.06;-6.23;-0.67
-0.15;-0.23;0.93;-78.25;-10.31;2.32
-0.16;-0.32;0.90;-101.20;-14.53;3.36
-0.18;-0.36;0.88;-136.47;-17.03;2.08
-0.19;-0.32;0.88;-181.27;-17.94;-1.04
-0.21;-0.23;0.88;-226.44;-17.09;-6.71
-0.21;-0.06;0.88;-265.69;-13.98;-15.32
-0.22;0.11;0.86;-292.85;-10.01;-25.88
-0.19;0.20;0.81;-308.35;-6.23;-36.01
-0.14;0.20;0.74;-319.46;-6.16;-41.69
-0.12;0.26;0.68;-332.52;-10.68;-41.50
-0.10;0.39;0.66;-346.62;-19.10;-38.02
-0.12;0.54;0.66;-354.80;-29.79;-31.92
-0.18;0.62;0.64;-354.86;-39.18;-25.39
-0.20;0.63;0.56;-353.21;-42.91;-21.48
-0.18;0.68;0.49;-357.18;-41.56;-22.58
-0.22;0.67;0.46;-364.26;-38.82;-27.28
-0.27;0.71;0.42;-375.00;-33.51;-31.68
-0.24;0.89;0.41;-384.52;-27.16;-35.40
-0.22;0.97;0.37;-380.13;-25.76;-39.37
-0.24;0.94;0.31;-366.70;-23.93;-43.40
-0.23;0.88;0.24;-357.79;-20.75;-44.43
-0.22;0.78;0.17;-358.22;-18.01;-43.76
-0.16;0.85;0.12;-369.87;-17.94;-44.07
-0.16;0.89;0.06;-380.68;-22.09;-47.61
-0.19;0.87;0.01;-386.54;-26.06;-52.06
-0.17;0.88;-0.09;-394.78;-27.47;-55.85
-0.11;0.86;-0.20;-406.62;-30.82;-61.71
-0.09;0.89;-0.28;-419.13;-36.19;-67.02
-0.09;0.97;-0.33;-427.37;-42.30;-71.47
-0.13;1.04;-0.38;-423.77;-47.18;-76.42
