-0.06;-0.10;1.07;3.91;-0.55;-77.15
-0.09;-0.09;1.08;2.81;-2.50;-78.06
-0.11;-0.08;1.09;2.56;-4.33;-80.32
-0.17;-0.09;1.08;2.99;-5.62;-85.21
-0.18;-0.08;1.08;1.83;-4.88;-86.98
-0.18;-0.08;1.07;0.43;-4.27;-86.12
-0.22;-0.09;1.05;-0.85;-5.13;-86.49
-0.23;-0.07;1.02;-3.54;-5.49;-87.65
-0.26;-0.04;0.99;-6.10;-6.90;-89.23
-0.27;-0.00;0.97;-8.06;-8.48;-90.64
-0.31;0.03;0.95;-8.79;-10.01;-92.41
-0.30;0.08;0.95;-9.34;-9.22;-91.80
-0.26;0.13;0.95;-9.03;-7.20;-89.60
-0.26;0.15;0.96;-6.77;-5.80;-88.44
-0.26;0.19;0.96;-5.13;-4.39;-88.62
-0.24;0.24;0.97;-4.27;-2.62;-88.50
-0.25;0.27;0.97;-1.65;-2.14;-88.32
-0.26;0.29;0.97;0.98;-1.77;-87.34
-0.26;0.30;0.97;2.56;-1.89;-84.72
-0.25;0.31;0.96;2.69;-2.20;-80.81
-0.25;0.31;0.96;1.10;-3.11;-77.33
-0.23;0.35;0.97;-2.56;-2.81;-72.57
-0.19;0.39;0.98;-5.98;-2.56;-64.94
-0.19;0.43;0.97;-7.32;-3.97;-58.78
-0.18;0.48;0.97;-7.63;-5.13;-54.20
-0.16;0.55;0.96;-7.08;-5.62;-50.48
-0.15;0.59;0.95;-4.52;-6.59;-46.81
-0.16;0.61;0.94;-0.24;-8.18;-43.21
-0.17;0.59;0.94;3.78;-9.09;-37.90
-0.17;0.56;0.94;6.23;-8.73;-32.35
-0.18;0.54;0.94;7.51;-7.39;-26.06
-0.19;0.50;0.94;8.36;-5.92;-16.11
-0.19;0.45;0.95;7.69;-3.85;-4.88
-0.19;0.41;0.95;5.19;0.43;6.10
-0.18;0.40;0.95;2.14;3.66;15.87
-0.16;0.37;0.94;-0.37;5.37;25.15
-0.17;0.33;0.95;-1.77;5.43;31.25
-0.16;0.30;0.97;-2.75;5.13;37.17
-0.15;0.28;0.98;-1.89;4.64;42.72
-0.14;0.24;1.00;0.55;3.72;46.45
-0.14;0.18;1.03;4.03;3.36;47.49
-0.13;0.13;1.05;7.51;3.54;47.61
-0.12;0.08;1.06;10.07;3.97;47.91
