-0.10;0.13;1.02;9.16;4.27;50.23
-0.12;0.10;1.02;11.72;2.87;48.95
-0.11;0.07;1.02;14.40;1.59;49.93
-0.11;0.03;1.03;17.03;0.37;52.06
-0.12;0.00;1.03;18.80;-0.49;52.37
-0.12;-0.04;1.03;20.08;-0.98;52.86
-0.13;-0.08;1.02;19.84;-1.04;51.88
-0.15;-0.11;1.02;17.76;-1.16;50.11
-0.16;-0.12;1.02;15.14;-0.85;49.44
-0.15;-0.12;1.01;12.57;-0.98;50.29
-0.17;-0.14;1.00;10.56;-1.46;47.30
-0.16;-0.13;1.01;8.79;-0.12;43.52
-0.15;-0.13;1.02;8.54;1.65;39.55
-0.17;-0.15;1.01;10.44;2.20;35.34
-0.18;-0.16;1.00;12.70;3.42;31.37
-0.18;-0.16;1.00;14.34;3.91;27.83
-0.17;-0.16;1.00;16.72;4.03;25.09
-0.18;-0.18;1.00;19.59;2.87;23.56
-0.17;-0.21;1.00;20.57;2.20;22.77
-0.17;-0.23;1.01;18.80;0.79;21.85
-0.16;-0.23;1.02;14.47;0.24;20.69
-0.16;-0.22;1.03;10.31;-0.43;18.25
-0.17;-0.20;1.03;7.14;-0.43;15.14
-0.18;-0.19;1.02;5.49;0.00;11.35
-0.20;-0.19;1.02;4.94;0.98;7.57
-0.20;-0.17;1.01;3.85;2.08;4.88
-0.20;-0.16;1.00;2.38;3.05;3.17
-0.20;-0.15;1.00;0.43;3.42;1.28
-0.19;-0.12;1.00;-1.65;4.21;-0.73
-0.19;-0.09;1.00;-2.50;4.88;-2.62
-0.18;-0.08;1.01;-1.95;4.88;-4.03
-0.18;-0.06;1.01;-1.04;4.76;-5.13
-0.18;-0.06;1.02;-0.18;4.76;-6.29
-0.17;-0.04;1.02;0.24;4.94;-7.02
-0.17;-0.02;1.02;-0.12;4.39;-8.18
-0.16;-0.00;1.02;-0.55;3.78;-9.83
-0.17;0.01;1.02;-0.12;3.23;-12.21
-0.17;0.03;1.02;0.61;2.99;-14.16
-0.16;0.04;1.02;1.53;2.81;-15.38
-0.15;0.04;1.02;2.87;2.75;-16.42
-0.15;0.04;1.02;3.66;3.36;-17.15
-0.15;0.05;1.02;3.85;3.72;-17.58
-0.13;0.05;1.02;4.21;3.66;-17.46
-0.14;0.05;1.02;4.39;2.44;-17.27
-0.15;0.06;1.01;3.85;2.14;-15.26
-0.15;0.06;1.01;2.62;1.28;-12.15
-0.15;0.08;1.01;1.10;0.31;-9.22
-0.16;0.10;1.02;0.18;-0.67;-8.06
-0.17;0.10;1.01;0.43;-1.16;-7.75
-0.18;0.11;1.01;0.12;-0.55;-6.35
-0.17;0.13;1.01;-0.12;-0.18;-4.70
-0.19;0.14;1.00;0.18;-0.67;-3.91
-0.19;0.15;1.00;0.73;-0.43;-2.99
-0.19;0.16;0.99;1.34;-0.24;-1.22
-0.20;0.18;0.99;2.44;-0.06;0.37
-0.20;0.18;0.98;3.54;0.00;1.34
-0.22;0.18;0.98;5.43;-0.24;2.32
-0.23;0.19;0.97;6.65;-0.31;3.60
-0.24;0.19;0.97;8.18;-0.12;5.49
-0.25;0.19;0.96;8.67;-0.18;8.24
-0.26;0.19;0.95;8.61;-0.18;11.29
-0.27;0.19;0.95;6.77;-0.37;14.22
-0.27;0.21;0.95;3.91;0.24;17.58
-0.26;0.22;0.97;2.01;1.40;20.87
-0.27;0.21;0.98;1.59;3.17;24.35
-0.26;0.19;1.00;1.53;6.04;28.38
-0.26;0.20;1.00;0.43;9.03;32.90
-0.23;0.18;0.99;-1.16;11.05;36.80
-0.22;0.19;0.98;-3.11;11.35;39.18
-0.22;0.20;0.97;-4.70;9.77;39.98
