0.02;0.12;1.13;-6.16;-84.84;8.30
-0.01;0.10;1.11;-1.53;-100.77;6.96
-0.00;0.03;1.07;-0.98;-114.26;5.49
-0.05;-0.02;1.04;-6.47;-129.21;4.76
-0.03;0.00;1.03;-16.30;-144.59;5.43
-0.06;0.02;1.00;-26.37;-161.32;3.91
-0.13;0.06;1.01;-35.22;-177.25;1.04
-0.12;0.19;1.03;-38.27;-195.50;-0.98
-0.19;0.19;1.00;-27.28;-215.45;-4.39
-0.29;0.17;0.98;-10.86;-232.54;-4.58
-0.37;0.11;0.96;4.03;-246.64;-1.04
-0.44;0.05;0.92;16.85;-255.55;4.39
-0.52;-0.03;0.86;24.90;-258.85;10.25
-0.62;-0.12;0.85;24.17;-258.67;18.31
-0.62;-0.07;0.83;14.71;-253.05;29.54
-0.63;-0.03;0.79;5.31;-245.18;36.25
-0.64;-0.04;0.75;-0.67;-237.49;40.16
-0.66;-0.01;0.70;-4.82;-230.71;40.47
-0.71;-0.01;0.65;-7.87;-223.69;37.84
-0.73;0.02;0.64;-9.46;-215.27;36.44
-0.75;0.02;0.61;-6.29;-209.47;35.77
-0.79;0.00;0.57;-0.92;-206.12;37.05
-0.81;-0.02;0.57;4.70;-202.70;43.27
-0.83;-0.04;0.55;8.30;-199.52;49.62
-0.84;-0.05;0.51;10.01;-198.12;53.34
-0.80;0.04;0.49;11.23;-197.27;57.74
-0.82;0.09;0.47;16.42;-196.11;62.01
-0.87;0.12;0.47;25.15;-196.04;64.39
-0.91;0.01;0.42;34.85;-191.96;67.32
-0.93;0.06;0.39;43.58;-195.86;62.99
-1.00;-0.24;0.39;51.33;-195.25;68.73
-1.00;-0.13;0.33;41.63;-187.32;50.05
-1.01;-0.04;0.30;27.40;-173.58;56.40
-0.99;-0.01;0.25;25.21;-161.13;58.41
-0.95;-0.08;0.23;25.39;-151.73;55.24
-0.93;-0.11;0.21;25.21;-146.55;56.58
-0.94;-0.13;0.17;25.39;-143.13;59.27
-0.95;-0.11;0.17;23.80;-139.16;60.91
-0.97;-0.07;0.13;24.23;-133.54;60.73
-0.99;-0.10;0.12;28.20;-127.50;59.14
-1.01;-0.16;0.10;30.64;-118.23;58.41
-1.03;-0.25;0.07;26.12;-107.12;57.68
-1.02;-0.22;0.06;15.08;-95.70;55.54
-1.01;-0.19;0.04;7.20;-85.21;50.90
-1.01;-0.20;0.01;6.84;-76.97;46.88
-1.01;-0.22;0.00;8.18;-67.93;42.97
-1.00;-0.27;-0.02;8.67;-58.72;38.21
-1.00;-0.30;-0.03;5.74;-50.42;32.71
-1.01;-0.28;-0.03;0.61;-41.50;27.10
-1.03;-0.28;-0.05;-2.56;-32.59;21.73
-1.03;-0.27;-0.06;-5.07;-21.42;15.99
-1.02;-0.25;-0.06;-5.80;-9.83;10.38
-1.02;-0.26;-0.07;-5.00;0.92;5.62
-1.01;-0.26;-0.06;-6.16;12.21;1.83
-1.00;-0.25;-0.06;-6.90;23.86;-1.04
-1.00;-0.25;-0.05;-6.59;35.28;-4.15
-1.00;-0.25;-0.06;-5.31;47.12;-8.24
-1.00;-0.27;-0.06;-3.91;60.42;-13.06
-0.99;-0.29;-0.05;-5.49;73.97;-19.65
-0.99;-0.30;-0.04;-10.56;86.49;-26.18
-0.98;-0.31;-0.02;-17.94;97.35;-31.92
-1.02;-0.30;0.00;-27.59;106.38;-35.34
-1.07;-0.27;0.04;-36.74;117.49;-36.19
-1.08;-0.20;0.07;-39.25;128.91;-29.66
-1.17;-0.16;0.10;-33.69;141.78;-21.79
-1.24;-0.18;0.13;-27.65;160.16;-24.41
-1.20;-0.02;0.19;-22.89;187.68;-31.25
-1.17;-0.01;0.22;-8.24;210.02;-23.99
-1.13;-0.12;0.23;9.40;231.57;-25.21
-1.00;-0.26;0.17;16.11;251.53;-36.93
-0.85;-0.36;0.19;8.97;266.91;-45.59
-0.75;-0.49;0.25;-8.85;272.22;-52.25
-0.73;-0.56;0.34;-33.20;269.10;-56.03
-0.76;-0.46;0.38;-61.16;263.06;-59.39
-0.81;-0.34;0.44;-85.08;259.40;-64.09
-0.86;-0.14;0.48;-96.07;260.44;-66.65
-0.83;0.03;0.56;-90.58;264.53;-63.11
-0.78;0.16;0.61;-68.91;274.05;-56.82
-0.68;0.21;0.63;-36.13;282.65;-48.16
-0.57;0.19;0.67;-2.01;287.41;-38.94
-0.49;0.16;0.70;28.87;289.79;-34.30
-0.41;0.09;0.70;55.48;290.34;-32.78
-0.34;-0.10;0.68;72.14;288.15;-31.98
-0.32;-0.24;0.71;69.70;282.23;-32.71
-0.30;-0.31;0.74;51.88;270.81;-34.79
-0.28;-0.34;0.78;27.65;255.07;-36.07
-0.32;-0.28;0.85;0.92;238.04;-32.71
-0.29;-0.18;0.88;-22.52;220.52;-23.38
-0.26;-0.08;0.92;-39.31;204.96;-13.67
-0.22;0.08;0.98;-47.24;192.93;-7.08
-0.10;0.23;1.03;-42.30;182.92;-5.49
-0.06;0.30;1.07;-24.35;169.07;-11.29
-0.03;0.26;1.11;2.01;153.93;-19.29
-0.05;0.13;1.12;29.30;138.31;-25.39
-0.04;-0.02;1.12;49.62;124.21;-30.64
-0.11;-0.14;1.11;58.47;108.95;-36.74
-0.08;-0.21;1.10;56.46;97.96;-36.87
-0.08;-0.22;1.10;47.18;83.62;-34.55
-0.07;-0.22;1.11;34.91;70.37;-26.55
-0.07;-0.20;1.11;20.81;60.42;-17.88
-0.03;-0.17;1.10;6.41;53.10;-10.99
-0.03;-0.12;1.11;-6.71;47.91;-7.08
0.01;-0.04;1.15;-17.15;47.06;-5.43
0.14;0.08;1.20;-23.38;43.64;-6.53
0.21;0.11;1.25;-19.35;31.74;-9.34
0.20;0.12;1.25;-7.75;13.43;-11.60
0.09;0.03;1.23;7.02;-1.53;-13.67
-0.02;-0.08;1.19;17.33;-9.09;-14.65
-0.01;-0.04;1.15;15.56;-3.72;-18.80
0.06;-0.07;1.10;10.93;5.25;-5.07
-0.08;-0.12;1.07;6.59;9.83;-12.21
0.00;-0.07;1.04;-4.03;17.03;-18.37
0.02;-0.03;1.03;-11.72;19.17;-14.40
-0.01;-0.02;1.02;-13.61;16.30;-7.51
-0.02;-0.02;1.02;-13.12;13.00;-3.48
-0.02;-0.01;1.01;-11.35;10.38;1.22
-0.00;0.01;1.01;-7.02;6.53;5.55
