-0.98;-0.25;-0.09;-15.38;26.79;-7.39
-0.97;-0.24;-0.08;-18.86;31.49;-7.81
-0.97;-0.21;-0.07;-21.73;35.71;-8.12
-0.98;-0.20;-0.06;-21.61;39.79;-7.63
-0.99;-0.20;-0.05;-20.08;44.43;-6.53
-1.01;-0.19;-0.04;-18.74;50.23;-5.68
-1.04;-0.16;-0.03;-17.03;58.47;-5.07
-1.08;-0.16;-0.02;-13.85;70.31;-6.10
-1.11;-0.20;0.01;-10.99;86.36;-8.67
-1.10;-0.23;0.00;-9.89;105.65;-12.02
-1.00;-0.20;0.04;-12.08;124.45;-16.48
-1.01;-0.22;0.05;-11.66;134.03;-14.77
-1.00;-0.32;0.05;-12.21;137.45;-5.80
-0.95;-0.38;0.07;-26.49;139.71;-8.79
-0.86;-0.20;0.12;-43.46;137.08;-19.17
-0.89;-0.11;0.16;-45.41;132.45;-19.78
-0.97;-0.06;0.18;-36.25;132.08;-23.07
-1.02;-0.01;0.21;-19.35;135.25;-25.39
-1.07;0.02;0.26;3.66;141.85;-20.75
-1.09;0.00;0.28;30.21;154.05;-15.38
-1.04;-0.11;0.26;53.77;168.03;-11.17
-0.93;-0.29;0.28;61.22;177.92;-5.74
-0.84;-0.41;0.30;50.23;180.05;-1.71
-0.80;-0.40;0.37;27.34;177.67;-3.05
-0.84;-0.39;0.40;2.32;174.32;-8.30
-0.87;-0.35;0.43;-19.65;172.36;-13.06
-0.88;-0.31;0.46;-39.67;172.85;-16.91
-0.89;-0.21;0.50;-52.12;176.94;-20.63
-0.88;-0.03;0.57;-51.94;181.64;-22.89
-0.89;0.08;0.62;-35.46;187.26;-24.90
-0.87;0.10;0.59;-7.32;196.11;-24.96
-0.79;0.01;0.58;19.53;207.21;-22.77
-0.70;-0.08;0.59;35.46;215.70;-20.94
-0.63;-0.17;0.61;41.99;221.37;-22.64
-0.57;-0.27;0.63;40.47;223.63;-24.05
-0.58;-0.33;0.69;30.09;221.01;-25.76
-0.59;-0.34;0.73;14.65;214.78;-26.55
-0.61;-0.29;0.77;-0.49;208.31;-23.99
-0.62;-0.18;0.81;-10.99;205.26;-18.86
-0.57;-0.09;0.82;-14.40;206.24;-13.37
-0.48;-0.07;0.78;-11.17;210.45;-11.05
-0.41;-0.18;0.74;-9.58;215.45;-13.43
-0.37;-0.24;0.78;-19.84;218.26;-18.80
-0.29;-0.12;0.88;-36.68;217.10;-25.57
-0.24;-0.02;0.95;-43.46;209.29;-35.83
