-0.06;1.05;0.05;-36.44;34.79;9.89
-0.07;1.05;0.07;-30.03;37.84;7.39
-0.08;1.02;0.09;-22.52;40.95;5.19
-0.09;0.99;0.11;-16.66;44.56;3.78
-0.09;0.99;0.14;-13.98;47.91;2.93
-0.08;1.00;0.16;-12.02;51.27;2.01
-0.07;0.99;0.18;-9.40;54.08;0.67
-0.06;0.98;0.19;-6.35;55.60;-0.79
-0.04;0.96;0.21;-4.46;55.11;-1.65
-0.05;0.96;0.22;-2.32;53.04;-2.50
-0.04;0.97;0.24;0.61;50.17;-2.26
-0.03;0.98;0.27;5.31;47.30;-0.85
-0.01;0.99;0.30;11.78;44.13;-0.37
0.00;0.98;0.32;18.86;40.10;-1.34
0.02;0.96;0.34;23.44;35.10;-1.77
0.04;0.95;0.37;25.45;29.30;-0.73
0.04;0.95;0.41;25.70;22.16;1.28
0.01;0.92;0.43;25.33;14.59;2.99
-0.02;0.93;0.45;24.66;7.87;5.07
-0.03;0.94;0.47;25.15;3.85;8.24
-0.03;0.96;0.50;28.08;2.38;10.25
-0.02;0.95;0.51;32.78;2.62;10.86
0.01;0.95;0.53;36.99;3.17;10.19
0.01;0.93;0.54;40.22;2.38;8.73
0.01;0.90;0.55;41.93;-0.06;6.84
-0.00;0.87;0.55;41.44;-3.17;5.55
-0.03;0.82;0.56;38.33;-5.74;5.19
-0.05;0.78;0.57;31.92;-7.39;5.49
-0.04;0.79;0.58;21.30;-9.09;5.37
-0.04;0.80;0.57;11.47;-10.50;4.27
-0.03;0.82;0.57;3.85;-11.29;2.75
-0.00;0.82;0.56;-0.79;-13.12;0.61
0.00;0.83;0.54;-3.97;-16.24;-1.83
0.00;0.84;0.53;-6.77;-20.02;-4.15
0.00;0.85;0.52;-7.63;-24.72;-6.41
-0.00;0.85;0.50;-7.08;-29.91;-8.67
-0.00;0.86;0.49;-5.68;-35.40;-10.01
-0.01;0.88;0.48;-3.17;-40.65;-10.50
-0.01;0.88;0.46;0.85;-45.17;-10.62
-0.01;0.88;0.44;5.98;-48.83;-10.93
-0.01;0.87;0.42;11.23;-52.86;-10.93
-0.03;0.87;0.40;15.93;-57.01;-11.41
-0.04;0.87;0.39;19.65;-60.73;-13.00
-0.07;0.87;0.37;23.38;-63.29;-14.83
-0.06;0.85;0.35;25.94;-65.00;-14.10
-0.06;0.83;0.33;26.00;-66.41;-16.05
-0.08;0.84;0.33;23.56;-66.77;-19.59
-0.08;0.86;0.32;20.32;-66.41;-20.39
-0.08;0.83;0.30;17.46;-65.00;-20.69
-0.10;0.83;0.29;12.82;-62.62;-24.35
-0.11;0.85;0.26;6.35;-59.88;-26.12
-0.12;0.88;0.24;0.61;-56.82;-26.98
-0.12;0.91;0.21;-2.38;-53.34;-28.02
-0.11;0.95;0.18;-2.26;-49.56;-29.05
-0.09;0.95;0.15;0.24;-45.84;-29.66
-0.08;0.94;0.12;2.56;-43.03;-29.97
-0.07;0.95;0.10;2.69;-40.65;-29.72
-0.07;0.96;0.07;2.50;-39.12;-29.30
-0.08;0.95;0.04;1.95;-38.33;-29.05
-0.10;0.97;0.03;-0.12;-37.11;-28.32
-0.11;0.99;0.01;-1.83;-35.95;-27.10
-0.11;1.00;-0.01;-1.95;-35.10;-24.23
-0.09;1.04;-0.02;-2.08;-33.87;-20.02
-0.04;1.07;-0.04;-0.31;-33.45;-15.32
-0.07;1.11;-0.07;2.32;-31.74;-7.93
-0.12;1.11;-0.08;4.70;-21.73;9.09
-0.03;1.13;-0.09;6.59;-15.32;11.35
-0.01;1.17;-0.09;11.66;-14.71;4.82
-0.08;1.13;-0.10;20.75;-13.12;5.62
-0.10;1.10;-0.08;25.94;-8.91;5.55
-0.08;1.11;-0.05;27.28;-4.27;3.05
-0.10;1.16;-0.02;31.62;0.31;2.38
-0.09;1.16;0.01;41.08;4.27;6.90
-0.08;1.14;0.04;51.27;9.83;10.80
-0.06;1.14;0.07;60.00;16.54;15.99
-0.07;1.10;0.10;68.54;22.28;19.17
-0.07;1.09;0.14;75.32;27.28;20.69
-0.08;1.05;0.18;82.76;30.82;21.61
-0.09;1.03;0.22;90.21;33.87;21.30
-0.11;1.02;0.26;97.78;36.80;21.91
-0.12;1.02;0.30;105.83;40.83;22.34
-0.12;1.03;0.34;116.33;46.81;23.68
-0.12;1.01;0.38;129.21;53.71;26.37
-0.12;0.99;0.42;142.52;60.55;29.48
-0.09;0.97;0.42;156.43;66.83;32.71
-0.05;0.87;0.40;169.56;72.33;34.73
