-0.02;0.15;1.11;-8.67;-1.95;-3.54
-0.02;0.13;1.10;1.40;-7.20;-4.39
-0.04;0.10;1.10;9.16;-12.76;-4.58
-0.05;0.05;1.09;12.88;-16.72;-4.09
-0.05;0.02;1.08;11.17;-18.74;-2.81
-0.05;0.01;1.08;5.80;-19.41;-1.59
-0.05;0.03;1.08;-1.22;-19.59;-0.98
-0.06;0.05;1.08;-6.59;-19.65;-0.73
-0.07;0.04;1.07;-9.22;-18.62;-0.67
-0.09;0.02;1.05;-12.15;-17.03;0.24
-0.09;0.00;1.02;-16.24;-15.44;2.38
-0.08;0.04;1.00;-21.00;-13.37;5.07
-0.06;0.13;0.98;-22.71;-11.90;6.29
-0.06;0.13;0.93;-17.03;-12.88;5.37
-0.07;0.11;0.90;-9.28;-14.65;4.03
-0.09;0.08;0.87;-2.32;-16.24;1.77
-0.05;0.04;0.84;2.69;-18.74;0.12
-0.14;-0.03;0.83;4.46;-20.94;-2.14
-0.12;-0.11;0.80;-1.22;-19.59;-2.62
-0.13;-0.20;0.77;-15.75;-17.40;-1.40
-0.15;-0.23;0.77;-39.73;-13.37;0.92
-0.16;-0.21;0.78;-70.62;-8.06;3.54
-0.18;-0.19;0.80;-99.98;-1.89;6.29
-0.20;-0.14;0.79;-125.55;7.32;9.77
-0.19;-0.09;0.78;-147.83;18.92;12.70
-0.15;-0.02;0.76;-168.40;30.40;15.14
-0.08;0.11;0.76;-186.95;37.60;15.56
-0.04;0.23;0.79;-199.40;37.66;13.43
-0.05;0.16;0.77;-204.04;31.74;11.41
-0.07;0.19;0.78;-215.21;26.12;12.82
-0.05;0.25;0.80;-233.03;21.18;15.69
-0.03;0.28;0.76;-252.69;14.28;20.02
-0.03;0.33;0.71;-275.51;8.12;23.56
-0.08;0.51;0.73;-299.44;4.09;25.09
-0.14;0.63;0.70;-314.76;0.92;24.66
-0.16;0.69;0.62;-322.14;0.61;23.07
-0.20;0.72;0.55;-328.61;5.43;20.45
-0.18;0.70;0.43;-338.44;11.72;19.29
-0.17;0.78;0.34;-349.24;14.83;16.85
-0.16;0.98;0.33;-357.18;20.87;13.79
-0.15;1.12;0.31;-351.32;26.00;10.19
-0.14;1.15;0.26;-331.60;30.09;5.92
-0.15;1.13;0.21;-307.31;35.46;4.82
-0.13;1.18;0.20;-285.71;39.37;5.80
-0.10;1.23;0.19;-260.93;40.71;5.74
-0.08;1.26;0.17;-228.58;39.92;4.39
-0.06;1.24;0.15;-190.98;38.15;3.60
-0.04;1.19;0.14;-153.63;35.22;4.15
-0.04;1.15;0.14;-120.36;30.52;5.19
-0.04;1.10;0.16;-92.83;25.39;7.32
-0.04;1.06;0.19;-70.25;20.08;9.83
-0.05;1.04;0.22;-52.12;14.10;12.02
-0.09;1.03;0.25;-37.11;10.44;13.79
-0.13;0.99;0.28;-25.45;10.99;15.32
-0.10;0.98;0.30;-18.07;14.71;17.03
-0.07;0.97;0.31;-13.49;18.74;17.03
-0.04;1.00;0.34;-10.13;22.09;15.38
-0.01;1.05;0.37;-4.88;22.34;11.11
-0.01;1.04;0.39;4.39;20.14;5.07
-0.05;0.99;0.42;13.49;18.86;0.49
-0.06;0.96;0.45;17.88;19.78;-2.32
-0.06;0.92;0.47;17.76;22.28;-3.42
-0.05;0.89;0.48;14.71;25.57;-3.30
0.03;0.95;0.53;8.54;28.32;-1.77
0.11;1.02;0.59;6.23;23.80;-0.98
0.09;0.98;0.60;12.76;12.70;-0.55
0.01;0.93;0.61;20.14;2.62;0.79
-0.04;0.89;0.59;21.97;-5.00;2.75
-0.07;0.89;0.57;19.47;-7.14;2.87
-0.02;0.92;0.56;14.34;-5.86;2.08
0.02;0.88;0.55;9.64;-5.37;0.73
0.03;0.90;0.55;3.30;-6.29;-0.85
0.06;0.91;0.54;-3.60;-9.52;-2.38
0.07;0.92;0.55;-9.03;-15.20;-4.46
0.05;0.94;0.54;-11.11;-23.50;-6.59
0.02;0.94;0.52;-9.46;-33.20;-8.00
0.00;0.94;0.50;-5.49;-41.50;-8.24
-0.01;0.93;0.49;-0.79;-48.34;-7.69
-0.02;0.92;0.47;4.03;-53.04;-6.23
-0.02;0.90;0.45;7.45;-55.97;-4.21
-0.02;0.86;0.41;9.22;-57.86;-3.48
-0.01;0.83;0.38;7.20;-60.30;-2.87
-0.02;0.82;0.34;2.50;-63.29;-2.99
-0.04;0.81;0.31;-3.42;-65.86;-3.23
-0.06;0.84;0.28;-8.30;-68.05;-5.37
-0.06;0.86;0.26;-11.11;-68.48;-8.06
-0.06;0.89;0.23;-12.02;-68.36;-12.88
-0.06;0.91;0.20;-12.02;-68.05;-17.03
-0.08;0.91;0.17;-11.23;-67.20;-19.84
-0.09;0.91;0.14;-11.17;-66.53;-20.57
-0.12;0.91;0.11;-11.60;-64.88;-22.34
-0.13;0.92;0.08;-12.27;-61.52;-22.16
-0.12;0.93;0.04;-12.39;-57.68;-19.84
-0.11;0.94;0.02;-13.12;-55.05;-17.76
-0.11;0.96;0.00;-13.85;-53.59;-16.54
-0.13;0.99;-0.01;-13.67;-52.12;-16.48
-0.14;1.01;-0.02;-10.93;-49.99;-15.44
-0.14;0.98;-0.04;-7.26;-47.85;-13.61
-0.14;0.98;-0.06;-5.55;-45.65;-11.54
-0.12;0.99;-0.08;-5.37;-44.37;-8.91
-0.13;0.98;-0.10;-4.88;-43.52;-7.08
-0.14;0.97;-0.13;-4.94;-42.36;-5.86
-0.17;0.94;-0.15;-7.87;-38.27;-5.00
-0.15;0.96;-0.17;-13.79;-31.74;-5.25
-0.16;0.98;-0.20;-17.88;-23.74;-4.70
-0.18;0.99;-0.22;-20.51;-14.34;-3.85
-0.15;1.00;-0.24;-20.51;-8.73;-2.32
-0.13;1.00;-0.26;-18.43;-5.86;-1.53
-0.15;1.01;-0.26;-14.83;-3.85;-1.95
-0.14;1.03;-0.25;-10.56;-1.95;-2.08
-0.15;1.04;-0.23;-4.15;0.24;-2.62
-0.16;1.04;-0.21;3.30;3.23;-3.48
-0.15;1.02;-0.19;9.28;7.26;-3.66
-0.14;1.00;-0.18;13.55;10.80;-1.04
-0.14;0.99;-0.16;16.54;13.85;3.48
-0.15;1.00;-0.14;17.40;18.19;7.20
-0.15;1.02;-0.11;19.53;22.22;9.89
-0.14;1.01;-0.09;23.68;25.51;12.82
-0.15;1.00;-0.06;27.89;29.11;12.70
-0.15;1.02;-0.02;31.31;33.14;10.86
-0.15;1.02;0.01;35.83;37.41;9.52
-0.15;1.03;0.05;41.08;41.93;8.97
-0.13;1.03;0.08;47.24;46.81;10.07
-0.10;0.96;0.08;53.71;50.84;11.78
-0.09;0.86;0.10;54.32;53.77;14.71
-0.06;0.86;0.13;45.17;54.99;17.52
-0.04;0.89;0.18;33.08;53.89;19.35
-0.06;0.94;0.24;26.55;51.33;17.03
-0.07;0.99;0.29;27.28;49.62;13.18
-0.08;0.99;0.33;34.42;48.52;9.83
-0.07;1.01;0.37;44.86;48.40;7.45
-0.04;1.01;0.39;57.56;48.46;5.74
-0.03;0.95;0.41;71.11;47.79;4.88
-0.01;0.93;0.42;81.60;46.57;4.64
0.01;0.91;0.45;90.09;43.64;4.27
0.02;0.88;0.47;98.02;38.57;3.54
0.02;0.87;0.50;105.41;32.35;2.14
0.03;0.90;0.56;112.18;26.43;2.44
0.07;0.94;0.57;121.77;21.06;1.16
0.08;0.79;0.55;131.35;13.12;-3.48
0.04;0.64;0.55;130.55;4.58;-6.41
-0.00;0.60;0.58;116.58;-2.32;-6.53
-0.01;0.64;0.62;96.92;-9.83;-3.91
-0.01;0.70;0.66;80.44;-18.43;0.24
-0.04;0.78;0.69;71.59;-24.66;4.03
-0.04;0.82;0.71;71.17;-27.83;6.53
-0.05;0.80;0.71;74.58;-29.54;7.63
-0.06;0.78;0.70;76.54;-30.58;8.00
-0.06;0.82;0.70;77.51;-30.88;7.32
-0.06;0.85;0.67;82.03;-31.98;5.55
-0.08;0.83;0.64;91.43;-33.26;4.15
-0.09;0.81;0.62;101.56;-34.00;3.85
-0.11;0.79;0.62;110.90;-34.30;3.97
-0.13;0.80;0.64;118.53;-34.24;3.66
-0.15;0.82;0.66;126.89;-32.78;3.30
-0.17;0.86;0.68;138.73;-28.87;1.28
-0.17;0.91;0.66;157.17;-22.95;-1.53
-0.15;0.97;0.63;183.90;-16.36;-2.81
-0.15;0.90;0.58;217.22;-10.13;-2.01
-0.15;0.79;0.55;246.22;-4.33;0.49
-0.14;0.73;0.58;263.37;1.34;1.83
-0.16;0.67;0.63;273.01;7.81;1.53
-0.17;0.61;0.67;279.30;15.69;-0.67
-0.15;0.49;0.68;281.62;23.86;-4.58
-0.12;0.35;0.67;277.10;29.91;-7.32
-0.16;0.34;0.68;265.14;34.55;-8.67
-0.15;0.34;0.67;252.20;38.45;-9.09
-0.10;0.32;0.67;244.08;40.77;-6.29
-0.07;0.23;0.67;233.58;39.61;-3.36
-0.05;0.20;0.73;218.75;37.11;-2.01
-0.02;0.10;0.79;204.53;32.71;-4.21
-0.08;0.00;0.87;188.11;28.38;-6.29
-0.10;-0.08;0.93;166.44;25.27;-7.39
-0.10;-0.09;0.97;141.17;21.91;-7.32
-0.10;0.01;1.01;120.67;18.92;-6.90
-0.12;0.06;1.01;111.27;16.42;-6.04
-0.11;0.05;1.00;108.15;14.34;-3.91
-0.08;0.00;0.99;104.37;13.37;-0.61
-0.07;-0.05;0.98;95.58;13.43;2.75
-0.05;-0.08;0.98;79.65;14.83;5.74
-0.03;-0.06;0.98;59.75;16.42;8.48
-0.01;0.00;0.99;41.44;17.82;8.61
-0.00;0.07;0.98;30.40;18.01;5.68
-0.01;0.08;0.98;27.53;16.97;1.65
-0.03;0.07;0.96;27.59;14.65;-1.59
-0.05;0.08;0.96;28.75;11.23;-3.36
-0.06;0.08;0.96;30.94;8.18;-3.48
-0.04;0.11;1.00;33.51;5.80;-2.50
-0.02;0.06;1.02;37.05;1.59;-1.04
-0.03;0.01;1.06;38.94;-2.93;1.16
-0.04;-0.03;1.09;37.23;-6.53;2.81
-0.03;-0.07;1.10;32.65;-10.25;5.13
-0.05;-0.09;1.12;25.70;-13.92;5.86
-0.07;-0.10;1.12;17.70;-17.40;3.54
-0.08;-0.09;1.12;11.17;-20.87;0.06
-0.10;-0.11;1.11;5.80;-24.29;-1.95
-0.14;-0.14;1.10;-1.10;-26.73;-3.60
-0.16;-0.06;1.11;-10.25;-26.06;-4.58
-0.15;0.00;1.12;-15.26;-23.93;-5.74
-0.17;0.02;1.14;-14.04;-20.94;-6.47
-0.17;0.02;1.15;-11.47;-16.85;-5.80
-0.15;0.04;1.16;-9.64;-11.96;-3.54
-0.15;0.06;1.19;-6.84;-7.08;-0.61
-0.14;0.05;1.21;-3.48;-1.89;2.69
-0.11;0.04;1.22;-1.28;2.99;5.43
-0.10;0.02;1.22;-1.10;6.59;7.69
-0.10;-0.00;1.22;-2.62;8.85;8.85
-0.11;-0.02;1.22;-6.29;10.68;8.24
-0.10;-0.02;1.23;-11.35;12.88;6.29
-0.11;-0.02;1.23;-16.54;13.98;4.09
-0.10;-0.02;1.23;-21.36;15.69;1.83
-0.09;0.02;1.22;-25.27;18.43;-0.24
-0.07;0.03;1.19;-26.31;20.08;-2.87
-0.08;0.02;1.14;-26.79;20.20;-4.76
-0.09;0.01;1.10;-29.30;19.90;-6.16
-0.10;0.01;1.07;-33.94;20.32;-6.04
-0.12;-0.01;1.03;-39.12;20.87;-4.52
-0.08;0.02;1.04;-46.33;20.63;-0.98
-0.04;-0.00;1.03;-54.44;16.66;5.00
0.02;0.10;1.04;-63.05;9.89;10.74
